Intersection_ID,starttime,PedAve,Intersection_ID,Latitude,Longitude,LatestCountTotal
1092,7:30:00,6,1092,42.895822,-78.875112,"11,142"
1092,7:45:00,13,1092,42.895822,-78.875112,"11,142"
1092,8:00:00,14,1092,42.895822,-78.875112,"11,142"
1092,8:15:00,13,1092,42.895822,-78.875112,"11,142"
1092,8:30:00,15,1092,42.895822,-78.875112,"11,142"
1092,8:45:00,12,1092,42.895822,-78.875112,"11,142"
1092,9:00:00,12,1092,42.895822,-78.875112,"11,142"
1092,9:15:00,10,1092,42.895822,-78.875112,"11,142"
1092,9:30:00,8,1092,42.895822,-78.875112,"11,142"
1092,9:45:00,9,1092,42.895822,-78.875112,"11,142"
1210,12:00:00,52,1210,42.899428,-78.873925,"12,166"
1210,12:15:00,69,1210,42.899428,-78.873925,"12,166"
1210,12:30:00,74,1210,42.899428,-78.873925,"12,166"
1210,12:45:00,49,1210,42.899428,-78.873925,"12,166"
1210,13:00:00,55,1210,42.899428,-78.873925,"12,166"
1210,13:15:00,36,1210,42.899428,-78.873925,"12,166"
1210,13:30:00,46,1210,42.899428,-78.873925,"12,166"
1210,13:45:00,35,1210,42.899428,-78.873925,"12,166"
1210,15:00:00,37,1210,42.899428,-78.873925,"12,166"
1210,15:15:00,31,1210,42.899428,-78.873925,"12,166"
1210,15:30:00,21,1210,42.899428,-78.873925,"12,166"
1210,15:45:00,25,1210,42.899428,-78.873925,"12,166"
1210,16:00:00,34,1210,42.899428,-78.873925,"12,166"
1210,16:15:00,32,1210,42.899428,-78.873925,"12,166"
1210,16:30:00,31,1210,42.899428,-78.873925,"12,166"
1210,16:45:00,39,1210,42.899428,-78.873925,"12,166"
1210,17:00:00,40,1210,42.899428,-78.873925,"12,166"
1210,17:15:00,37,1210,42.899428,-78.873925,"12,166"
1210,17:30:00,41,1210,42.899428,-78.873925,"12,166"
1210,17:45:00,38,1210,42.899428,-78.873925,"12,166"
1210,7:00:00,10,1210,42.899428,-78.873925,"12,166"
1210,7:15:00,20,1210,42.899428,-78.873925,"12,166"
1210,7:30:00,22,1210,42.899428,-78.873925,"12,166"
1210,7:45:00,23,1210,42.899428,-78.873925,"12,166"
1210,8:00:00,15,1210,42.899428,-78.873925,"12,166"
1210,8:15:00,19,1210,42.899428,-78.873925,"12,166"
1210,8:30:00,19,1210,42.899428,-78.873925,"12,166"
1210,8:45:00,25,1210,42.899428,-78.873925,"12,166"
1210,9:00:00,16,1210,42.899428,-78.873925,"12,166"
1210,9:15:00,21,1210,42.899428,-78.873925,"12,166"
1210,9:30:00,22,1210,42.899428,-78.873925,"12,166"
1210,9:45:00,22,1210,42.899428,-78.873925,"12,166"
1212,12:00:00,5,1212,42.908884,-78.871051,"10,452"
1212,12:15:00,16,1212,42.908884,-78.871051,"10,452"
1212,12:30:00,15,1212,42.908884,-78.871051,"10,452"
1212,12:45:00,6,1212,42.908884,-78.871051,"10,452"
1212,13:00:00,4,1212,42.908884,-78.871051,"10,452"
1212,13:15:00,7,1212,42.908884,-78.871051,"10,452"
1212,13:30:00,4,1212,42.908884,-78.871051,"10,452"
1212,13:45:00,5,1212,42.908884,-78.871051,"10,452"
1212,15:00:00,5,1212,42.908884,-78.871051,"10,452"
1212,15:15:00,8,1212,42.908884,-78.871051,"10,452"
1212,15:30:00,3,1212,42.908884,-78.871051,"10,452"
1212,15:45:00,12,1212,42.908884,-78.871051,"10,452"
1212,16:00:00,7,1212,42.908884,-78.871051,"10,452"
1212,16:15:00,7,1212,42.908884,-78.871051,"10,452"
1212,16:30:00,8,1212,42.908884,-78.871051,"10,452"
1212,16:45:00,13,1212,42.908884,-78.871051,"10,452"
1212,17:00:00,8,1212,42.908884,-78.871051,"10,452"
1212,17:15:00,13,1212,42.908884,-78.871051,"10,452"
1212,17:30:00,5,1212,42.908884,-78.871051,"10,452"
1212,17:45:00,6,1212,42.908884,-78.871051,"10,452"
1212,7:00:00,4,1212,42.908884,-78.871051,"10,452"
1212,7:15:00,4,1212,42.908884,-78.871051,"10,452"
1212,7:30:00,10,1212,42.908884,-78.871051,"10,452"
1212,7:45:00,8,1212,42.908884,-78.871051,"10,452"
1212,8:00:00,8,1212,42.908884,-78.871051,"10,452"
1212,8:15:00,9,1212,42.908884,-78.871051,"10,452"
1212,8:30:00,11,1212,42.908884,-78.871051,"10,452"
1212,8:45:00,7,1212,42.908884,-78.871051,"10,452"
1212,9:00:00,8,1212,42.908884,-78.871051,"10,452"
1212,9:15:00,4,1212,42.908884,-78.871051,"10,452"
1212,9:30:00,7,1212,42.908884,-78.871051,"10,452"
1212,9:45:00,7,1212,42.908884,-78.871051,"10,452"
1449,12:00:00,22,1449,42.951537,-78.868868,"14,243"
1449,12:15:00,9,1449,42.951537,-78.868868,"14,243"
1449,12:30:00,12,1449,42.951537,-78.868868,"14,243"
1449,12:45:00,7,1449,42.951537,-78.868868,"14,243"
1449,13:00:00,12,1449,42.951537,-78.868868,"14,243"
1449,13:15:00,15,1449,42.951537,-78.868868,"14,243"
1449,13:30:00,11,1449,42.951537,-78.868868,"14,243"
1449,13:45:00,12,1449,42.951537,-78.868868,"14,243"
1449,15:00:00,11,1449,42.951537,-78.868868,"14,243"
1449,15:15:00,11,1449,42.951537,-78.868868,"14,243"
1449,15:30:00,23,1449,42.951537,-78.868868,"14,243"
1449,15:45:00,20,1449,42.951537,-78.868868,"14,243"
1449,16:00:00,19,1449,42.951537,-78.868868,"14,243"
1449,16:15:00,15,1449,42.951537,-78.868868,"14,243"
1449,16:30:00,15,1449,42.951537,-78.868868,"14,243"
1449,16:45:00,15,1449,42.951537,-78.868868,"14,243"
1449,17:00:00,26,1449,42.951537,-78.868868,"14,243"
1449,17:15:00,16,1449,42.951537,-78.868868,"14,243"
1449,17:30:00,25,1449,42.951537,-78.868868,"14,243"
1449,17:45:00,24,1449,42.951537,-78.868868,"14,243"
1449,7:00:00,5,1449,42.951537,-78.868868,"14,243"
1449,7:15:00,6,1449,42.951537,-78.868868,"14,243"
1449,7:30:00,7,1449,42.951537,-78.868868,"14,243"
1449,7:45:00,6,1449,42.951537,-78.868868,"14,243"
1449,8:00:00,8,1449,42.951537,-78.868868,"14,243"
1449,8:15:00,6,1449,42.951537,-78.868868,"14,243"
1449,8:30:00,6,1449,42.951537,-78.868868,"14,243"
1449,8:45:00,10,1449,42.951537,-78.868868,"14,243"
1449,9:00:00,7,1449,42.951537,-78.868868,"14,243"
1449,9:15:00,7,1449,42.951537,-78.868868,"14,243"
1449,9:30:00,9,1449,42.951537,-78.868868,"14,243"
1449,9:45:00,8,1449,42.951537,-78.868868,"14,243"
1450,15:30:00,18,1450,42.954601,-78.869158,"6,815"
1450,15:45:00,9,1450,42.954601,-78.869158,"6,815"
1450,16:00:00,8,1450,42.954601,-78.869158,"6,815"
1450,16:15:00,14,1450,42.954601,-78.869158,"6,815"
1450,16:30:00,15,1450,42.954601,-78.869158,"6,815"
1450,16:45:00,10,1450,42.954601,-78.869158,"6,815"
1450,17:00:00,13,1450,42.954601,-78.869158,"6,815"
1450,17:15:00,9,1450,42.954601,-78.869158,"6,815"
1450,7:00:00,8,1450,42.954601,-78.869158,"6,815"
1450,7:15:00,7,1450,42.954601,-78.869158,"6,815"
1450,7:30:00,2,1450,42.954601,-78.869158,"6,815"
1450,7:45:00,4,1450,42.954601,-78.869158,"6,815"
1450,8:00:00,1,1450,42.954601,-78.869158,"6,815"
1450,8:15:00,8,1450,42.954601,-78.869158,"6,815"
1450,8:30:00,3,1450,42.954601,-78.869158,"6,815"
1450,8:45:00,1,1450,42.954601,-78.869158,"6,815"
1520,12:00:00,30,1520,42.896817,-78.874784,"11,169"
1520,12:15:00,31,1520,42.896817,-78.874784,"11,169"
1520,12:30:00,39,1520,42.896817,-78.874784,"11,169"
1520,12:45:00,37,1520,42.896817,-78.874784,"11,169"
1520,13:00:00,35,1520,42.896817,-78.874784,"11,169"
1520,13:15:00,24,1520,42.896817,-78.874784,"11,169"
1520,13:30:00,23,1520,42.896817,-78.874784,"11,169"
1520,13:45:00,24,1520,42.896817,-78.874784,"11,169"
1520,15:00:00,12,1520,42.896817,-78.874784,"11,169"
1520,15:15:00,16,1520,42.896817,-78.874784,"11,169"
1520,15:30:00,14,1520,42.896817,-78.874784,"11,169"
1520,15:45:00,16,1520,42.896817,-78.874784,"11,169"
1520,16:00:00,12,1520,42.896817,-78.874784,"11,169"
1520,16:15:00,17,1520,42.896817,-78.874784,"11,169"
1520,16:30:00,18,1520,42.896817,-78.874784,"11,169"
1520,16:45:00,23,1520,42.896817,-78.874784,"11,169"
1520,17:00:00,22,1520,42.896817,-78.874784,"11,169"
1520,17:15:00,28,1520,42.896817,-78.874784,"11,169"
1520,17:30:00,18,1520,42.896817,-78.874784,"11,169"
1520,17:45:00,24,1520,42.896817,-78.874784,"11,169"
1520,7:00:00,5,1520,42.896817,-78.874784,"11,169"
1520,7:15:00,6,1520,42.896817,-78.874784,"11,169"
1520,7:30:00,11,1520,42.896817,-78.874784,"11,169"
1520,7:45:00,16,1520,42.896817,-78.874784,"11,169"
1520,8:00:00,14,1520,42.896817,-78.874784,"11,169"
1520,8:15:00,10,1520,42.896817,-78.874784,"11,169"
1520,8:30:00,12,1520,42.896817,-78.874784,"11,169"
1520,8:45:00,13,1520,42.896817,-78.874784,"11,169"
1520,9:00:00,12,1520,42.896817,-78.874784,"11,169"
1520,9:15:00,8,1520,42.896817,-78.874784,"11,169"
1520,9:30:00,14,1520,42.896817,-78.874784,"11,169"
1520,9:45:00,10,1520,42.896817,-78.874784,"11,169"
1522,12:00:00,1,1522,42.91314,-78.869804,"6,797"
1522,12:15:00,4,1522,42.91314,-78.869804,"6,797"
1522,12:30:00,4,1522,42.91314,-78.869804,"6,797"
1522,12:45:00,4,1522,42.91314,-78.869804,"6,797"
1522,13:00:00,5,1522,42.91314,-78.869804,"6,797"
1522,13:15:00,1,1522,42.91314,-78.869804,"6,797"
1522,13:30:00,3,1522,42.91314,-78.869804,"6,797"
1522,13:45:00,2,1522,42.91314,-78.869804,"6,797"
1522,15:00:00,3,1522,42.91314,-78.869804,"6,797"
1522,15:15:00,3,1522,42.91314,-78.869804,"6,797"
1522,15:30:00,2,1522,42.91314,-78.869804,"6,797"
1522,15:45:00,6,1522,42.91314,-78.869804,"6,797"
1522,16:00:00,5,1522,42.91314,-78.869804,"6,797"
1522,16:15:00,2,1522,42.91314,-78.869804,"6,797"
1522,16:30:00,2,1522,42.91314,-78.869804,"6,797"
1522,16:45:00,4,1522,42.91314,-78.869804,"6,797"
1522,17:00:00,5,1522,42.91314,-78.869804,"6,797"
1522,17:15:00,5,1522,42.91314,-78.869804,"6,797"
1522,17:30:00,5,1522,42.91314,-78.869804,"6,797"
1522,17:45:00,2,1522,42.91314,-78.869804,"6,797"
1522,7:00:00,4,1522,42.91314,-78.869804,"6,797"
1522,7:15:00,8,1522,42.91314,-78.869804,"6,797"
1522,7:30:00,2,1522,42.91314,-78.869804,"6,797"
1522,7:45:00,5,1522,42.91314,-78.869804,"6,797"
1522,8:00:00,3,1522,42.91314,-78.869804,"6,797"
1522,8:15:00,2,1522,42.91314,-78.869804,"6,797"
1522,8:30:00,6,1522,42.91314,-78.869804,"6,797"
1522,8:45:00,4,1522,42.91314,-78.869804,"6,797"
1522,9:00:00,3,1522,42.91314,-78.869804,"6,797"
1522,9:15:00,1,1522,42.91314,-78.869804,"6,797"
1522,9:30:00,4,1522,42.91314,-78.869804,"6,797"
1522,9:45:00,2,1522,42.91314,-78.869804,"6,797"
1523,12:00:00,6,1523,42.919455,-78.86811,"8,595"
1523,12:15:00,9,1523,42.919455,-78.86811,"8,595"
1523,12:30:00,8,1523,42.919455,-78.86811,"8,595"
1523,12:45:00,10,1523,42.919455,-78.86811,"8,595"
1523,13:00:00,7,1523,42.919455,-78.86811,"8,595"
1523,13:15:00,11,1523,42.919455,-78.86811,"8,595"
1523,13:30:00,8,1523,42.919455,-78.86811,"8,595"
1523,13:45:00,7,1523,42.919455,-78.86811,"8,595"
1523,14:45:00,0,1523,42.919455,-78.86811,"8,595"
1523,15:00:00,8,1523,42.919455,-78.86811,"8,595"
1523,15:15:00,9,1523,42.919455,-78.86811,"8,595"
1523,15:30:00,5,1523,42.919455,-78.86811,"8,595"
1523,15:45:00,8,1523,42.919455,-78.86811,"8,595"
1523,16:00:00,11,1523,42.919455,-78.86811,"8,595"
1523,16:15:00,4,1523,42.919455,-78.86811,"8,595"
1523,16:30:00,7,1523,42.919455,-78.86811,"8,595"
1523,16:45:00,7,1523,42.919455,-78.86811,"8,595"
1523,17:00:00,8,1523,42.919455,-78.86811,"8,595"
1523,17:15:00,8,1523,42.919455,-78.86811,"8,595"
1523,17:30:00,6,1523,42.919455,-78.86811,"8,595"
1523,17:45:00,5,1523,42.919455,-78.86811,"8,595"
1523,7:00:00,10,1523,42.919455,-78.86811,"8,595"
1523,7:15:00,14,1523,42.919455,-78.86811,"8,595"
1523,7:30:00,9,1523,42.919455,-78.86811,"8,595"
1523,7:45:00,9,1523,42.919455,-78.86811,"8,595"
1523,8:00:00,10,1523,42.919455,-78.86811,"8,595"
1523,8:15:00,2,1523,42.919455,-78.86811,"8,595"
1523,8:30:00,6,1523,42.919455,-78.86811,"8,595"
1523,8:45:00,8,1523,42.919455,-78.86811,"8,595"
1523,9:00:00,8,1523,42.919455,-78.86811,"8,595"
1523,9:15:00,4,1523,42.919455,-78.86811,"8,595"
1523,9:30:00,7,1523,42.919455,-78.86811,"8,595"
1523,9:45:00,5,1523,42.919455,-78.86811,"8,595"
1524,12:00:00,4,1524,42.917181,-78.868694,24
1524,12:15:00,9,1524,42.917181,-78.868694,24
1524,12:30:00,8,1524,42.917181,-78.868694,24
1524,12:45:00,5,1524,42.917181,-78.868694,24
1524,13:00:00,6,1524,42.917181,-78.868694,24
1524,13:15:00,2,1524,42.917181,-78.868694,24
1524,13:30:00,3,1524,42.917181,-78.868694,24
1524,13:45:00,4,1524,42.917181,-78.868694,24
1524,15:00:00,11,1524,42.917181,-78.868694,24
1524,15:15:00,10,1524,42.917181,-78.868694,24
1524,15:30:00,7,1524,42.917181,-78.868694,24
1524,15:45:00,3,1524,42.917181,-78.868694,24
1524,16:00:00,5,1524,42.917181,-78.868694,24
1524,16:15:00,6,1524,42.917181,-78.868694,24
1524,16:30:00,5,1524,42.917181,-78.868694,24
1524,16:45:00,2,1524,42.917181,-78.868694,24
1524,17:00:00,13,1524,42.917181,-78.868694,24
1524,17:15:00,2,1524,42.917181,-78.868694,24
1524,17:30:00,6,1524,42.917181,-78.868694,24
1524,17:45:00,7,1524,42.917181,-78.868694,24
1524,7:00:00,9,1524,42.917181,-78.868694,24
1524,7:15:00,7,1524,42.917181,-78.868694,24
1524,7:30:00,9,1524,42.917181,-78.868694,24
1524,7:45:00,7,1524,42.917181,-78.868694,24
1524,8:00:00,10,1524,42.917181,-78.868694,24
1524,8:15:00,7,1524,42.917181,-78.868694,24
1524,8:30:00,4,1524,42.917181,-78.868694,24
1524,8:45:00,4,1524,42.917181,-78.868694,24
1524,9:00:00,4,1524,42.917181,-78.868694,24
1524,9:15:00,12,1524,42.917181,-78.868694,24
1524,9:30:00,3,1524,42.917181,-78.868694,24
1524,9:45:00,0,1524,42.917181,-78.868694,24
1526,12:00:00,12,1526,42.904696,-78.872299,"13,334"
1526,12:15:00,16,1526,42.904696,-78.872299,"13,334"
1526,12:30:00,9,1526,42.904696,-78.872299,"13,334"
1526,12:45:00,17,1526,42.904696,-78.872299,"13,334"
1526,13:00:00,15,1526,42.904696,-78.872299,"13,334"
1526,13:15:00,12,1526,42.904696,-78.872299,"13,334"
1526,13:30:00,7,1526,42.904696,-78.872299,"13,334"
1526,13:45:00,3,1526,42.904696,-78.872299,"13,334"
1526,15:00:00,8,1526,42.904696,-78.872299,"13,334"
1526,15:15:00,16,1526,42.904696,-78.872299,"13,334"
1526,15:30:00,11,1526,42.904696,-78.872299,"13,334"
1526,15:45:00,12,1526,42.904696,-78.872299,"13,334"
1526,16:00:00,9,1526,42.904696,-78.872299,"13,334"
1526,16:15:00,7,1526,42.904696,-78.872299,"13,334"
1526,16:30:00,16,1526,42.904696,-78.872299,"13,334"
1526,16:45:00,12,1526,42.904696,-78.872299,"13,334"
1526,17:00:00,14,1526,42.904696,-78.872299,"13,334"
1526,17:15:00,12,1526,42.904696,-78.872299,"13,334"
1526,17:30:00,13,1526,42.904696,-78.872299,"13,334"
1526,17:45:00,12,1526,42.904696,-78.872299,"13,334"
1526,7:00:00,8,1526,42.904696,-78.872299,"13,334"
1526,7:15:00,11,1526,42.904696,-78.872299,"13,334"
1526,7:30:00,12,1526,42.904696,-78.872299,"13,334"
1526,7:45:00,12,1526,42.904696,-78.872299,"13,334"
1526,8:00:00,9,1526,42.904696,-78.872299,"13,334"
1526,8:15:00,13,1526,42.904696,-78.872299,"13,334"
1526,8:30:00,13,1526,42.904696,-78.872299,"13,334"
1526,8:45:00,15,1526,42.904696,-78.872299,"13,334"
1526,9:00:00,12,1526,42.904696,-78.872299,"13,334"
1526,9:15:00,9,1526,42.904696,-78.872299,"13,334"
1526,9:30:00,8,1526,42.904696,-78.872299,"13,334"
1526,9:45:00,6,1526,42.904696,-78.872299,"13,334"
1556,12:00:00,11,1556,42.953833,-78.869085,"14,658"
1556,12:15:00,6,1556,42.953833,-78.869085,"14,658"
1556,12:30:00,9,1556,42.953833,-78.869085,"14,658"
1556,12:45:00,36,1556,42.953833,-78.869085,"14,658"
1556,13:00:00,26,1556,42.953833,-78.869085,"14,658"
1556,13:15:00,11,1556,42.953833,-78.869085,"14,658"
1556,13:30:00,7,1556,42.953833,-78.869085,"14,658"
1556,13:45:00,39,1556,42.953833,-78.869085,"14,658"
1556,15:00:00,10,1556,42.953833,-78.869085,"14,658"
1556,15:15:00,11,1556,42.953833,-78.869085,"14,658"
1556,15:30:00,18,1556,42.953833,-78.869085,"14,658"
1556,15:45:00,9,1556,42.953833,-78.869085,"14,658"
1556,16:00:00,6,1556,42.953833,-78.869085,"14,658"
1556,16:15:00,7,1556,42.953833,-78.869085,"14,658"
1556,16:30:00,8,1556,42.953833,-78.869085,"14,658"
1556,16:45:00,11,1556,42.953833,-78.869085,"14,658"
1556,17:00:00,11,1556,42.953833,-78.869085,"14,658"
1556,17:15:00,14,1556,42.953833,-78.869085,"14,658"
1556,17:30:00,12,1556,42.953833,-78.869085,"14,658"
1556,17:45:00,11,1556,42.953833,-78.869085,"14,658"
1556,7:00:00,4,1556,42.953833,-78.869085,"14,658"
1556,7:15:00,5,1556,42.953833,-78.869085,"14,658"
1556,7:30:00,3,1556,42.953833,-78.869085,"14,658"
1556,7:45:00,8,1556,42.953833,-78.869085,"14,658"
1556,8:00:00,5,1556,42.953833,-78.869085,"14,658"
1556,8:15:00,6,1556,42.953833,-78.869085,"14,658"
1556,8:30:00,6,1556,42.953833,-78.869085,"14,658"
1556,8:45:00,6,1556,42.953833,-78.869085,"14,658"
1556,9:00:00,6,1556,42.953833,-78.869085,"14,658"
1556,9:15:00,8,1556,42.953833,-78.869085,"14,658"
1556,9:30:00,6,1556,42.953833,-78.869085,"14,658"
1556,9:45:00,4,1556,42.953833,-78.869085,"14,658"
1813,12:00:00,4,1813,42.935196,-78.866704,"6,441"
1813,12:15:00,3,1813,42.935196,-78.866704,"6,441"
1813,12:30:00,4,1813,42.935196,-78.866704,"6,441"
1813,12:45:00,2,1813,42.935196,-78.866704,"6,441"
1813,13:00:00,4,1813,42.935196,-78.866704,"6,441"
1813,13:15:00,1,1813,42.935196,-78.866704,"6,441"
1813,13:30:00,2,1813,42.935196,-78.866704,"6,441"
1813,13:45:00,1,1813,42.935196,-78.866704,"6,441"
1813,15:00:00,1,1813,42.935196,-78.866704,"6,441"
1813,15:15:00,1,1813,42.935196,-78.866704,"6,441"
1813,15:30:00,6,1813,42.935196,-78.866704,"6,441"
1813,15:45:00,0,1813,42.935196,-78.866704,"6,441"
1813,16:00:00,1,1813,42.935196,-78.866704,"6,441"
1813,16:15:00,2,1813,42.935196,-78.866704,"6,441"
1813,16:30:00,2,1813,42.935196,-78.866704,"6,441"
1813,16:45:00,0,1813,42.935196,-78.866704,"6,441"
1813,17:00:00,3,1813,42.935196,-78.866704,"6,441"
1813,17:15:00,1,1813,42.935196,-78.866704,"6,441"
1813,17:30:00,4,1813,42.935196,-78.866704,"6,441"
1813,17:45:00,14,1813,42.935196,-78.866704,"6,441"
1813,7:00:00,2,1813,42.935196,-78.866704,"6,441"
1813,7:15:00,1,1813,42.935196,-78.866704,"6,441"
1813,7:30:00,2,1813,42.935196,-78.866704,"6,441"
1813,7:45:00,1,1813,42.935196,-78.866704,"6,441"
1813,8:00:00,0,1813,42.935196,-78.866704,"6,441"
1813,8:15:00,0,1813,42.935196,-78.866704,"6,441"
1813,8:30:00,2,1813,42.935196,-78.866704,"6,441"
1813,8:45:00,2,1813,42.935196,-78.866704,"6,441"
1813,9:00:00,0,1813,42.935196,-78.866704,"6,441"
1813,9:15:00,0,1813,42.935196,-78.866704,"6,441"
1813,9:30:00,2,1813,42.935196,-78.866704,"6,441"
1813,9:45:00,2,1813,42.935196,-78.866704,"6,441"
1895,12:00:00,0,1895,42.887006,-78.877949,45
1895,12:15:00,0,1895,42.887006,-78.877949,45
1895,12:30:00,0,1895,42.887006,-78.877949,45
1895,13:15:00,0,1895,42.887006,-78.877949,45
1895,13:30:00,0,1895,42.887006,-78.877949,45
1895,13:45:00,0,1895,42.887006,-78.877949,45
1895,15:15:00,0,1895,42.887006,-78.877949,45
1895,15:45:00,0,1895,42.887006,-78.877949,45
1895,16:00:00,0,1895,42.887006,-78.877949,45
1895,16:15:00,0,1895,42.887006,-78.877949,45
1895,16:30:00,0,1895,42.887006,-78.877949,45
1895,16:45:00,0,1895,42.887006,-78.877949,45
1895,17:00:00,0,1895,42.887006,-78.877949,45
1895,17:15:00,0,1895,42.887006,-78.877949,45
1895,17:30:00,0,1895,42.887006,-78.877949,45
1895,7:00:00,0,1895,42.887006,-78.877949,45
1895,7:15:00,0,1895,42.887006,-78.877949,45
1895,7:30:00,0,1895,42.887006,-78.877949,45
1895,7:45:00,0,1895,42.887006,-78.877949,45
1895,8:15:00,0,1895,42.887006,-78.877949,45
1895,8:45:00,0,1895,42.887006,-78.877949,45
1895,9:00:00,0,1895,42.887006,-78.877949,45
1895,9:30:00,0,1895,42.887006,-78.877949,45
1895,9:45:00,0,1895,42.887006,-78.877949,45
1991,12:00:00,9,1991,42.906769,-78.871658,"8,245"
1991,12:15:00,2,1991,42.906769,-78.871658,"8,245"
1991,12:30:00,6,1991,42.906769,-78.871658,"8,245"
1991,12:45:00,6,1991,42.906769,-78.871658,"8,245"
1991,13:00:00,4,1991,42.906769,-78.871658,"8,245"
1991,13:15:00,2,1991,42.906769,-78.871658,"8,245"
1991,13:30:00,3,1991,42.906769,-78.871658,"8,245"
1991,13:45:00,3,1991,42.906769,-78.871658,"8,245"
1991,15:00:00,0,1991,42.906769,-78.871658,"8,245"
1991,15:15:00,1,1991,42.906769,-78.871658,"8,245"
1991,15:30:00,0,1991,42.906769,-78.871658,"8,245"
1991,15:45:00,0,1991,42.906769,-78.871658,"8,245"
1991,16:00:00,1,1991,42.906769,-78.871658,"8,245"
1991,16:15:00,2,1991,42.906769,-78.871658,"8,245"
1991,16:30:00,3,1991,42.906769,-78.871658,"8,245"
1991,16:45:00,5,1991,42.906769,-78.871658,"8,245"
1991,17:00:00,3,1991,42.906769,-78.871658,"8,245"
1991,17:15:00,2,1991,42.906769,-78.871658,"8,245"
1991,17:30:00,4,1991,42.906769,-78.871658,"8,245"
1991,17:45:00,5,1991,42.906769,-78.871658,"8,245"
1991,7:00:00,3,1991,42.906769,-78.871658,"8,245"
1991,7:15:00,5,1991,42.906769,-78.871658,"8,245"
1991,7:30:00,5,1991,42.906769,-78.871658,"8,245"
1991,7:45:00,5,1991,42.906769,-78.871658,"8,245"
1991,8:00:00,5,1991,42.906769,-78.871658,"8,245"
1991,8:15:00,4,1991,42.906769,-78.871658,"8,245"
1991,8:30:00,11,1991,42.906769,-78.871658,"8,245"
1991,8:45:00,6,1991,42.906769,-78.871658,"8,245"
1991,9:00:00,4,1991,42.906769,-78.871658,"8,245"
1991,9:15:00,2,1991,42.906769,-78.871658,"8,245"
1991,9:30:00,3,1991,42.906769,-78.871658,"8,245"
1991,9:45:00,5,1991,42.906769,-78.871658,"8,245"
1,12:00:00,15,1,42.886148,-78.879889,23
1,12:15:00,19,1,42.886148,-78.879889,23
1,12:30:00,21,1,42.886148,-78.879889,23
1,12:45:00,13,1,42.886148,-78.879889,23
1,13:00:00,12,1,42.886148,-78.879889,23
1,13:15:00,25,1,42.886148,-78.879889,23
1,13:30:00,2,1,42.886148,-78.879889,23
1,13:45:00,2,1,42.886148,-78.879889,23
1,15:00:00,1,1,42.886148,-78.879889,23
1,15:15:00,2,1,42.886148,-78.879889,23
1,15:30:00,0,1,42.886148,-78.879889,23
1,15:45:00,2,1,42.886148,-78.879889,23
1,16:00:00,12,1,42.886148,-78.879889,23
1,16:15:00,3,1,42.886148,-78.879889,23
1,16:30:00,7,1,42.886148,-78.879889,23
1,16:45:00,4,1,42.886148,-78.879889,23
1,17:00:00,5,1,42.886148,-78.879889,23
1,17:15:00,6,1,42.886148,-78.879889,23
1,17:30:00,2,1,42.886148,-78.879889,23
1,17:45:00,1,1,42.886148,-78.879889,23
1,7:00:00,0,1,42.886148,-78.879889,23
1,7:15:00,1,1,42.886148,-78.879889,23
1,7:30:00,0,1,42.886148,-78.879889,23
1,7:45:00,2,1,42.886148,-78.879889,23
1,8:00:00,8,1,42.886148,-78.879889,23
1,8:15:00,9,1,42.886148,-78.879889,23
1,8:30:00,5,1,42.886148,-78.879889,23
1,8:45:00,10,1,42.886148,-78.879889,23
1,9:00:00,9,1,42.886148,-78.879889,23
1,9:15:00,11,1,42.886148,-78.879889,23
1,9:30:00,12,1,42.886148,-78.879889,23
1,9:45:00,2,1,42.886148,-78.879889,23
97,12:00:00,26,97,42.887706,-78.879367,"8,914"
97,12:15:00,29,97,42.887706,-78.879367,"8,914"
97,12:30:00,22,97,42.887706,-78.879367,"8,914"
97,12:45:00,22,97,42.887706,-78.879367,"8,914"
97,13:00:00,17,97,42.887706,-78.879367,"8,914"
97,13:15:00,31,97,42.887706,-78.879367,"8,914"
97,13:30:00,21,97,42.887706,-78.879367,"8,914"
97,13:45:00,26,97,42.887706,-78.879367,"8,914"
97,15:00:00,21,97,42.887706,-78.879367,"8,914"
97,15:15:00,25,97,42.887706,-78.879367,"8,914"
97,15:30:00,15,97,42.887706,-78.879367,"8,914"
97,15:45:00,15,97,42.887706,-78.879367,"8,914"
97,16:00:00,14,97,42.887706,-78.879367,"8,914"
97,16:15:00,13,97,42.887706,-78.879367,"8,914"
97,16:30:00,21,97,42.887706,-78.879367,"8,914"
97,16:45:00,13,97,42.887706,-78.879367,"8,914"
97,17:00:00,18,97,42.887706,-78.879367,"8,914"
97,17:15:00,14,97,42.887706,-78.879367,"8,914"
97,17:30:00,17,97,42.887706,-78.879367,"8,914"
97,17:45:00,12,97,42.887706,-78.879367,"8,914"
97,7:00:00,6,97,42.887706,-78.879367,"8,914"
97,7:15:00,11,97,42.887706,-78.879367,"8,914"
97,7:30:00,9,97,42.887706,-78.879367,"8,914"
97,7:45:00,11,97,42.887706,-78.879367,"8,914"
97,8:00:00,7,97,42.887706,-78.879367,"8,914"
97,8:15:00,11,97,42.887706,-78.879367,"8,914"
97,8:30:00,14,97,42.887706,-78.879367,"8,914"
97,8:45:00,17,97,42.887706,-78.879367,"8,914"
97,9:00:00,15,97,42.887706,-78.879367,"8,914"
97,9:15:00,16,97,42.887706,-78.879367,"8,914"
